dispute_id,transaction_id,reason,opened_date,resolved_date,outcome
DSP0000003171,TXN0000913589,FRAUD_SUSPECTED,2026-01-05,2026-01-18,LOST
DSP0000003172,TXN0000913776,MERCHANT_DISPUTE,2026-02-01,2026-03-22,LOST
DSP0000003173,TXN0000914004,AMOUNT_INCORRECT,2023-05-08,2023-08-01,LOST
DSP0000003174,TXN0000914099,FRAUD_SUSPECTED,2024-05-12,2024-06-16,LOST
DSP0000003175,TXN0000914226,MERCHANT_DISPUTE,2025-03-17,2025-06-08,LOST
DSP0000003176,TXN0000914245,AMOUNT_INCORRECT,2025-01-31,2025-04-17,WON
DSP0000003177,TXN0000914275,DUPLICATE,2025-01-20,2025-04-13,LOST
DSP0000003178,TXN0000914337,MERCHANT_DISPUTE,2025-06-03,,WON
DSP0000003179,TXN0000914422,MERCHANT_DISPUTE,2025-08-19,2025-10-25,WON
DSP0000003180,TXN0000914506,FRAUD_SUSPECTED,2025-10-26,2025-11-26,WON
DSP0000003181,TXN0000914556,MERCHANT_DISPUTE,2025-10-18,2026-01-03,LOST
DSP0000003182,TXN0000914577,FRAUD_SUSPECTED,2025-12-27,2026-03-23,WON
DSP0000003183,TXN0000914628,AMOUNT_INCORRECT,2025-11-23,2026-01-05,WON
DSP0000003184,TXN0000914900,AMOUNT_INCORRECT,2024-04-24,2024-06-18,WON
DSP0000003185,TXN0000915181,AMOUNT_INCORRECT,2026-02-11,2026-05-06,LOST
DSP0000003186,TXN0000915283,NOT_RECEIVED,2023-11-03,2023-12-12,LOST
DSP0000003187,TXN0000915317,AMOUNT_INCORRECT,2023-12-25,2024-01-22,WON
DSP0000003188,TXN0000916095,WRONG_BENEFICIARY,2024-12-07,2025-02-14,WON
DSP0000003189,TXN0000916203,MERCHANT_DISPUTE,2025-08-13,2025-09-20,WON
DSP0000003190,TXN0000916577,MERCHANT_DISPUTE,2024-10-28,2024-12-06,WON
DSP0000003191,TXN0000917073,AMOUNT_INCORRECT,2024-09-30,2024-11-27,WON
DSP0000003192,TXN0000917109,NOT_RECEIVED,2024-11-16,2024-11-22,LOST
DSP0000003193,TXN0000917463,SCAM_SUSPECTED,2025-05-11,2025-06-02,LOST
DSP0000003194,TXN0000917478,WRONG_BENEFICIARY,2025-07-20,2025-08-20,PARTIAL
DSP0000003195,TXN0000917783,NOT_RECEIVED,2023-08-28,2023-10-11,LOST
DSP0000003196,TXN0000918225,DUPLICATE,2025-09-03,2025-11-26,WON
DSP0000003197,TXN0000918309,WRONG_BENEFICIARY,2026-03-29,2026-05-06,LOST
DSP0000003198,TXN0000918829,NOT_RECEIVED,2025-12-21,2026-01-08,WON
DSP0000003199,TXN0000920363,NOT_RECEIVED,2024-05-07,2024-06-26,WON
DSP0000003200,TXN0000920475,DUPLICATE,2025-08-05,2025-09-25,WON
DSP0000003201,TXN0000920896,FRAUD_SUSPECTED,2025-04-03,2025-06-30,WON
DSP0000003202,TXN0000920961,AMOUNT_INCORRECT,2025-05-12,,PENDING
DSP0000003203,TXN0000921503,MERCHANT_DISPUTE,2024-02-11,2024-03-24,WON
DSP0000003204,TXN0000921762,NOT_RECEIVED,2025-03-26,2025-05-30,WON
DSP0000003205,TXN0000922093,NOT_RECEIVED,2025-01-21,2025-04-14,WON
DSP0000003206,TXN0000922649,FRAUD_SUSPECTED,2025-04-08,2025-05-31,WON
DSP0000003207,TXN0000923040,NOT_RECEIVED,2023-10-06,2023-11-26,WON
DSP0000003208,TXN0000923520,AMOUNT_INCORRECT,2024-02-20,2024-03-26,WON
DSP0000003209,TXN0000924957,WRONG_BENEFICIARY,2025-05-24,2025-06-29,WON
DSP0000003210,TXN0000925752,UNAUTHORIZED_TRANSFER,2024-05-31,2024-06-14,WON
DSP0000003211,TXN0000925774,FRAUD_SUSPECTED,2024-07-17,2024-08-23,WON
DSP0000003212,TXN0000925988,AMOUNT_INCORRECT,2025-05-27,2025-08-05,LOST
DSP0000003213,TXN0000926343,AMOUNT_INCORRECT,2025-09-04,2025-12-03,WON
DSP0000003214,TXN0000927251,UNAUTHORIZED_TRANSFER,2026-02-25,2026-04-19,WON
DSP0000003215,TXN0000927505,AMOUNT_INCORRECT,2025-12-11,2026-01-22,WON
DSP0000003216,TXN0000927987,DUPLICATE,2026-01-31,2026-04-18,PENDING
DSP0000003217,TXN0000928396,FRAUD_SUSPECTED,2024-05-21,2024-05-28,WON
DSP0000003218,TXN0000929240,MERCHANT_DISPUTE,2025-05-11,2025-06-12,WON
DSP0000003219,TXN0000929377,MERCHANT_DISPUTE,2026-02-24,2026-03-03,WON
DSP0000003220,TXN0000929610,MERCHANT_DISPUTE,2025-11-13,2026-01-01,LOST
DSP0000003221,TXN0000929707,FRAUD_SUSPECTED,2026-02-08,2026-03-17,WON
DSP0000003222,TXN0000930363,FRAUD_SUSPECTED,2023-08-21,2023-10-11,WON
DSP0000003223,TXN0000930550,AMOUNT_INCORRECT,2024-08-17,2024-10-25,WON
DSP0000003224,TXN0000931445,SCAM_SUSPECTED,2025-02-23,2025-04-29,WON
DSP0000003225,TXN0000931486,AMOUNT_INCORRECT,2025-03-14,2025-04-27,PENDING
DSP0000003226,TXN0000931510,MERCHANT_DISPUTE,2025-04-01,2025-06-24,LOST
DSP0000003227,TXN0000931965,FRAUD_SUSPECTED,2024-03-10,2024-05-07,LOST
DSP0000003228,TXN0000932304,FRAUD_SUSPECTED,2025-12-08,2026-02-08,WON
DSP0000003229,TXN0000932468,NOT_RECEIVED,2026-01-07,2026-03-18,WON
DSP0000003230,TXN0000932545,MERCHANT_DISPUTE,2024-05-21,2024-06-25,LOST
DSP0000003231,TXN0000932620,FRAUD_SUSPECTED,2024-10-07,2024-11-10,WON
DSP0000003232,TXN0000933131,FRAUD_SUSPECTED,2024-02-28,2024-03-21,LOST
DSP0000003233,TXN0000933758,MERCHANT_DISPUTE,2025-11-20,2026-01-21,PARTIAL
DSP0000003234,TXN0000934247,DUPLICATE,2024-04-13,2024-06-08,LOST
DSP0000003235,TXN0000934286,AMOUNT_INCORRECT,2024-03-25,2024-06-03,LOST
DSP0000003236,TXN0000934772,MERCHANT_DISPUTE,2026-01-25,2026-04-08,WON
DSP0000003237,TXN0000935034,AMOUNT_INCORRECT,2024-04-02,,WON
DSP0000003238,TXN0000935664,NOT_RECEIVED,2025-03-02,2025-03-10,WON
DSP0000003239,TXN0000935816,DUPLICATE,2026-02-03,2026-03-13,PARTIAL
DSP0000003240,TXN0000935824,FRAUD_SUSPECTED,2026-02-26,2026-05-03,LOST
DSP0000003241,TXN0000936059,DUPLICATE,2024-07-22,2024-10-06,WON
DSP0000003242,TXN0000936113,MERCHANT_DISPUTE,2024-11-13,2024-12-16,LOST
DSP0000003243,TXN0000936474,NOT_RECEIVED,2026-01-23,2026-02-02,WON
DSP0000003244,TXN0000936654,MERCHANT_DISPUTE,2026-02-09,2026-02-22,WON
DSP0000003245,TXN0000937384,MERCHANT_DISPUTE,2023-11-11,,PENDING
DSP0000003246,TXN0000937643,NOT_RECEIVED,2024-06-19,2024-06-30,WON
DSP0000003247,TXN0000938210,FRAUD_SUSPECTED,2024-10-28,2024-11-25,WON
DSP0000003248,TXN0000938368,NOT_RECEIVED,2025-11-18,2025-12-15,WON
DSP0000003249,TXN0000938716,AMOUNT_INCORRECT,2025-12-17,2026-02-03,PENDING
DSP0000003250,TXN0000938846,SCAM_SUSPECTED,2026-01-29,2026-02-03,WON
DSP0000003251,TXN0000939506,MERCHANT_DISPUTE,2025-11-27,2026-02-20,LOST
DSP0000003252,TXN0000939625,DUPLICATE,2026-01-07,,LOST
DSP0000003253,TXN0000940046,FRAUD_SUSPECTED,2026-02-16,2026-05-10,WON
DSP0000003254,TXN0000940856,FRAUD_SUSPECTED,2025-11-20,2025-12-15,WON
DSP0000003255,TXN0000940890,DUPLICATE,2025-06-13,2025-06-24,WON
DSP0000003256,TXN0000940911,FRAUD_SUSPECTED,2025-06-19,2025-08-20,LOST
DSP0000003257,TXN0000941104,MERCHANT_DISPUTE,2025-11-11,,WON
DSP0000003258,TXN0000941492,NOT_RECEIVED,2024-12-23,2025-03-12,WON
DSP0000003259,TXN0000942736,NOT_RECEIVED,2025-10-19,2025-11-22,WON
DSP0000003260,TXN0000943046,DUPLICATE,2023-11-02,2023-12-02,PARTIAL
DSP0000003261,TXN0000943347,DUPLICATE,2025-07-03,2025-07-31,LOST
DSP0000003262,TXN0000944029,AMOUNT_INCORRECT,2025-12-11,,PARTIAL
DSP0000003263,TXN0000944037,DUPLICATE,2026-02-12,2026-04-24,LOST
DSP0000003264,TXN0000944214,MERCHANT_DISPUTE,2023-07-14,2023-07-22,WON
DSP0000003265,TXN0000944537,AMOUNT_INCORRECT,2025-02-10,2025-03-31,LOST
DSP0000003266,TXN0000945057,NOT_RECEIVED,2024-06-27,2024-09-15,PARTIAL
DSP0000003267,TXN0000945308,AMOUNT_INCORRECT,2025-04-20,2025-07-18,WON
DSP0000003268,TXN0000945526,WRONG_BENEFICIARY,2026-03-27,2026-05-09,WON
DSP0000003269,TXN0000945547,FRAUD_SUSPECTED,2026-04-06,2026-07-02,LOST
DSP0000003270,TXN0000946460,AMOUNT_INCORRECT,2024-11-29,2025-01-05,WON
DSP0000003271,TXN0000947224,FRAUD_SUSPECTED,2026-01-13,2026-02-23,WON
DSP0000003272,TXN0000947450,MERCHANT_DISPUTE,2024-06-05,2024-07-18,LOST
DSP0000003273,TXN0000947753,MERCHANT_DISPUTE,2026-02-16,2026-04-25,PARTIAL
DSP0000003274,TXN0000947786,AMOUNT_INCORRECT,2024-12-29,,PARTIAL
DSP0000003275,TXN0000947875,FRAUD_SUSPECTED,2025-03-07,,WON
DSP0000003276,TXN0000948299,FRAUD_SUSPECTED,2025-07-28,2025-09-28,PARTIAL
DSP0000003277,TXN0000948532,AMOUNT_INCORRECT,2025-05-06,2025-07-12,LOST
DSP0000003278,TXN0000949165,SCAM_SUSPECTED,2024-09-30,2024-10-06,WON
DSP0000003279,TXN0000949200,DUPLICATE,2024-11-06,2024-12-17,WON
DSP0000003280,TXN0000949556,AMOUNT_INCORRECT,2023-04-19,2023-05-04,LOST
DSP0000003281,TXN0000949845,DUPLICATE,2024-12-03,2025-01-21,WON
DSP0000003282,TXN0000950042,FRAUD_SUSPECTED,2025-11-02,2025-12-16,WON
DSP0000003283,TXN0000950086,AMOUNT_INCORRECT,2024-06-09,2024-07-23,PARTIAL
DSP0000003284,TXN0000950323,NOT_RECEIVED,2024-11-04,2025-01-26,LOST
DSP0000003285,TXN0000950529,MERCHANT_DISPUTE,2025-08-24,2025-09-30,WON
DSP0000003286,TXN0000951138,FRAUD_SUSPECTED,2024-12-03,2024-12-12,WON
DSP0000003287,TXN0000951140,AMOUNT_INCORRECT,2025-01-28,2025-02-08,LOST
DSP0000003288,TXN0000952602,FRAUD_SUSPECTED,2024-09-15,2024-11-23,WON
DSP0000003289,TXN0000952875,FRAUD_SUSPECTED,2024-06-24,2024-07-23,WON
DSP0000003290,TXN0000953007,AMOUNT_INCORRECT,2025-04-21,,WON
DSP0000003291,TXN0000953403,UNAUTHORIZED_TRANSFER,2023-05-16,2023-06-28,WON
DSP0000003292,TXN0000953530,DUPLICATE,2024-01-18,2024-04-01,LOST
DSP0000003293,TXN0000954060,AMOUNT_INCORRECT,2024-12-07,2024-12-17,LOST
DSP0000003294,TXN0000954088,AMOUNT_INCORRECT,2025-02-10,2025-03-19,LOST
DSP0000003295,TXN0000954169,AMOUNT_INCORRECT,2025-08-30,2025-09-09,PENDING
DSP0000003296,TXN0000954230,DUPLICATE,2026-02-17,2026-04-28,WON
DSP0000003297,TXN0000956086,DUPLICATE,2025-08-22,2025-10-31,WON
DSP0000003298,TXN0000956383,MERCHANT_DISPUTE,2025-10-05,2025-10-15,WON
DSP0000003299,TXN0000956689,FRAUD_SUSPECTED,2024-04-16,,WON
DSP0000003300,TXN0000957419,AMOUNT_INCORRECT,2025-08-16,2025-10-02,PENDING
DSP0000003301,TXN0000957474,FRAUD_SUSPECTED,2026-01-02,2026-01-31,WON
DSP0000003302,TXN0000957753,DUPLICATE,2023-11-16,2023-12-01,PENDING
DSP0000003303,TXN0000957824,MERCHANT_DISPUTE,2024-09-22,2024-11-23,WON
DSP0000003304,TXN0000958406,SCAM_SUSPECTED,2024-05-24,2024-06-28,LOST
DSP0000003305,TXN0000958422,AMOUNT_INCORRECT,2024-07-18,2024-09-02,LOST
DSP0000003306,TXN0000958488,ATM_PARTIAL_DISPENSE,2024-12-02,2024-12-31,LOST
DSP0000003307,TXN0000958631,AMOUNT_INCORRECT,2025-09-10,2025-11-18,LOST
DSP0000003308,TXN0000958664,AMOUNT_INCORRECT,2025-08-28,2025-09-14,WON
DSP0000003309,TXN0000959143,DUPLICATE,2025-05-26,2025-08-08,WON
DSP0000003310,TXN0000959310,MERCHANT_DISPUTE,2023-06-09,2023-08-16,LOST
DSP0000003311,TXN0000959411,WRONG_BENEFICIARY,2024-01-27,2024-02-19,LOST
DSP0000003312,TXN0000959572,FRAUD_SUSPECTED,2025-01-11,2025-01-28,WON
DSP0000003313,TXN0000959764,DUPLICATE,2026-03-24,2026-05-18,WON
DSP0000003314,TXN0000960127,FRAUD_SUSPECTED,2024-08-31,2024-10-24,WON
DSP0000003315,TXN0000960446,FRAUD_SUSPECTED,2026-03-16,2026-04-08,PARTIAL
DSP0000003316,TXN0000960764,NOT_RECEIVED,2024-09-22,2024-10-08,LOST
DSP0000003317,TXN0000961322,DUPLICATE,2023-10-20,,WON
DSP0000003318,TXN0000961422,AMOUNT_INCORRECT,2023-12-20,2024-02-01,LOST
DSP0000003319,TXN0000961560,MERCHANT_DISPUTE,2025-02-23,2025-03-18,WON
DSP0000003320,TXN0000961957,SCAM_SUSPECTED,2024-11-15,2024-12-05,WON
DSP0000003321,TXN0000962014,AMOUNT_INCORRECT,2025-01-20,2025-02-20,WON
DSP0000003322,TXN0000962777,MERCHANT_DISPUTE,2023-12-19,2024-02-21,PENDING
DSP0000003323,TXN0000963333,AMOUNT_INCORRECT,2025-11-01,2026-01-29,LOST
DSP0000003324,TXN0000963411,NOT_RECEIVED,2026-01-08,2026-03-30,WON
DSP0000003325,TXN0000963529,DUPLICATE,2023-09-19,2023-11-20,LOST
DSP0000003326,TXN0000963852,MERCHANT_DISPUTE,2024-11-19,,LOST
DSP0000003327,TXN0000964123,DUPLICATE,2023-02-28,2023-04-18,LOST
DSP0000003328,TXN0000964517,AMOUNT_INCORRECT,2025-08-13,2025-10-25,WON
DSP0000003329,TXN0000964693,FRAUD_SUSPECTED,2024-06-23,2024-08-03,WON
DSP0000003330,TXN0000964729,NOT_RECEIVED,2024-09-25,2024-10-26,LOST
DSP0000003331,TXN0000965302,FRAUD_SUSPECTED,2024-04-30,2024-06-06,WON
DSP0000003332,TXN0000965437,AMOUNT_INCORRECT,2025-02-08,,WON
DSP0000003333,TXN0000965536,MERCHANT_DISPUTE,2025-08-05,2025-08-23,LOST
DSP0000003334,TXN0000966069,NOT_RECEIVED,2025-05-19,2025-05-26,WON
DSP0000003335,TXN0000966615,MERCHANT_DISPUTE,2024-02-03,2024-03-11,WON
DSP0000003336,TXN0000966775,FRAUD_SUSPECTED,2024-05-25,2024-06-02,WON
DSP0000003337,TXN0000967672,FRAUD_SUSPECTED,2025-11-28,2026-01-17,PARTIAL
DSP0000003338,TXN0000967977,AMOUNT_INCORRECT,2024-11-30,,WON
DSP0000003339,TXN0000968278,NOT_RECEIVED,2024-07-25,2024-08-30,LOST
DSP0000003340,TXN0000968431,AMOUNT_INCORRECT,2023-03-25,2023-06-19,LOST
DSP0000003341,TXN0000968491,NOT_RECEIVED,2023-09-12,2023-12-04,LOST
DSP0000003342,TXN0000968740,DUPLICATE,2024-08-11,2024-10-12,WON
DSP0000003343,TXN0000968756,FRAUD_SUSPECTED,2024-09-23,2024-12-06,PARTIAL
DSP0000003344,TXN0000968776,FRAUD_SUSPECTED,2024-08-13,2024-11-03,WON
DSP0000003345,TXN0000968783,NOT_RECEIVED,2024-10-28,2025-01-11,WON
DSP0000003346,TXN0000969423,DUPLICATE,2025-03-20,2025-06-13,LOST
DSP0000003347,TXN0000969582,FRAUD_SUSPECTED,2026-02-02,2026-03-16,LOST
DSP0000003348,TXN0000969614,FRAUD_SUSPECTED,2024-11-17,,WON
DSP0000003349,TXN0000969816,AMOUNT_INCORRECT,2025-09-28,2025-12-16,WON
DSP0000003350,TXN0000969910,FRAUD_SUSPECTED,2026-02-10,2026-03-22,WON
DSP0000003351,TXN0000970121,DUPLICATE,2025-07-13,2025-08-04,LOST
DSP0000003352,TXN0000970468,MERCHANT_DISPUTE,2025-05-29,2025-07-31,WON
DSP0000003353,TXN0000970724,MERCHANT_DISPUTE,2025-12-03,2025-12-24,WON
DSP0000003354,TXN0000970879,DUPLICATE,2025-12-31,2026-03-15,WON
DSP0000003355,TXN0000971146,AMOUNT_INCORRECT,2025-07-06,2025-09-08,LOST
DSP0000003356,TXN0000971206,AMOUNT_INCORRECT,2025-09-20,2025-10-30,LOST
DSP0000003357,TXN0000971762,AMOUNT_INCORRECT,2023-02-26,2023-04-02,WON
DSP0000003358,TXN0000971801,AMOUNT_INCORRECT,2023-12-02,2024-02-25,WON
DSP0000003359,TXN0000972153,FRAUD_SUSPECTED,2025-03-16,,WON
DSP0000003360,TXN0000972479,MERCHANT_DISPUTE,2026-02-11,2026-04-22,LOST
DSP0000003361,TXN0000973384,MERCHANT_DISPUTE,2025-09-07,2025-11-19,LOST
DSP0000003362,TXN0000973791,DUPLICATE,2024-04-17,,LOST
DSP0000003363,TXN0000974011,MERCHANT_DISPUTE,2024-12-19,2025-03-17,WON
DSP0000003364,TXN0000974586,NOT_RECEIVED,2025-08-30,2025-11-24,WON
DSP0000003365,TXN0000974643,DUPLICATE,2025-08-25,2025-10-24,LOST
DSP0000003366,TXN0000974834,DUPLICATE,2023-05-08,2023-06-25,PARTIAL
DSP0000003367,TXN0000975150,FRAUD_SUSPECTED,2024-03-16,,LOST
DSP0000003368,TXN0000975175,NOT_RECEIVED,2024-04-02,2024-05-17,WON
DSP0000003369,TXN0000975240,AMOUNT_INCORRECT,2024-08-11,2024-08-18,LOST
DSP0000003370,TXN0000975609,MERCHANT_DISPUTE,2023-05-21,2023-08-18,WON
DSP0000003371,TXN0000976050,FRAUD_SUSPECTED,2025-09-14,2025-12-05,WON
DSP0000003372,TXN0000976411,DUPLICATE,2024-09-26,2024-11-10,LOST
DSP0000003373,TXN0000976420,FRAUD_SUSPECTED,2024-08-28,2024-11-21,WON
DSP0000003374,TXN0000976532,FRAUD_SUSPECTED,2025-08-08,2025-11-04,WON
DSP0000003375,TXN0000977158,DUPLICATE,2026-02-26,2026-05-22,WON
DSP0000003376,TXN0000977260,FRAUD_SUSPECTED,2023-12-17,2024-03-13,WON
DSP0000003377,TXN0000977337,FRAUD_SUSPECTED,2023-12-22,2024-03-01,WON
DSP0000003378,TXN0000977428,DUPLICATE,2024-11-21,2025-02-07,WON
DSP0000003379,TXN0000977642,FRAUD_SUSPECTED,2026-01-18,2026-03-24,WON
DSP0000003380,TXN0000977717,FRAUD_SUSPECTED,2023-04-19,2023-06-16,LOST
DSP0000003381,TXN0000978755,WRONG_BENEFICIARY,2025-06-16,2025-09-11,PARTIAL
DSP0000003382,TXN0000978765,SCAM_SUSPECTED,2025-06-27,,WON
DSP0000003383,TXN0000979062,FRAUD_SUSPECTED,2025-01-28,2025-02-15,WON
DSP0000003384,TXN0000979202,AMOUNT_INCORRECT,2025-05-22,2025-08-17,WON
DSP0000003385,TXN0000979703,AMOUNT_INCORRECT,2026-03-02,2026-04-04,WON
DSP0000003386,TXN0000979924,AMOUNT_INCORRECT,2025-03-25,2025-03-31,LOST
DSP0000003387,TXN0000980000,DUPLICATE,2025-08-04,2025-10-25,LOST
DSP0000003388,TXN0000980035,NOT_RECEIVED,2025-07-24,2025-09-14,WON
DSP0000003389,TXN0000980177,MERCHANT_DISPUTE,2025-12-30,2026-01-17,WON
DSP0000003390,TXN0000980418,NOT_RECEIVED,2024-09-23,2024-11-06,LOST
DSP0000003391,TXN0000980502,AMOUNT_INCORRECT,2025-02-17,2025-03-09,LOST
DSP0000003392,TXN0000980570,UNAUTHORIZED_TRANSFER,2025-03-23,2025-05-09,PARTIAL
DSP0000003393,TXN0000981007,AMOUNT_INCORRECT,2026-02-11,2026-03-05,WON
DSP0000003394,TXN0000981181,FRAUD_SUSPECTED,2025-02-15,2025-04-12,WON
DSP0000003395,TXN0000982204,ATM_PARTIAL_DISPENSE,2025-12-16,2026-02-13,WON
DSP0000003396,TXN0000982349,NOT_RECEIVED,2025-04-07,2025-05-28,WON
DSP0000003397,TXN0000982620,FRAUD_SUSPECTED,2025-05-26,2025-06-21,WON
DSP0000003398,TXN0000982707,AMOUNT_INCORRECT,2025-12-12,2026-01-25,WON
DSP0000003399,TXN0000982813,FRAUD_SUSPECTED,2025-09-22,2025-11-23,PENDING
DSP0000003400,TXN0000983618,NOT_RECEIVED,2024-03-25,2024-06-12,WON
DSP0000003401,TXN0000983643,AMOUNT_INCORRECT,2024-04-08,2024-05-26,WON
DSP0000003402,TXN0000983648,DUPLICATE,2024-05-10,2024-08-02,WON
DSP0000003403,TXN0000983652,AMOUNT_INCORRECT,2024-05-07,2024-07-18,PARTIAL
DSP0000003404,TXN0000983747,DUPLICATE,2024-10-16,2025-01-09,WON
DSP0000003405,TXN0000984239,FRAUD_SUSPECTED,2024-12-18,2025-01-22,WON
DSP0000003406,TXN0000984465,AMOUNT_INCORRECT,2025-10-10,2025-11-12,LOST
DSP0000003407,TXN0000984991,DUPLICATE,2025-06-23,2025-09-06,WON
DSP0000003408,TXN0000985299,AMOUNT_INCORRECT,2026-03-20,2026-04-02,LOST
DSP0000003409,TXN0000986023,DUPLICATE,2025-01-12,,LOST
DSP0000003410,TXN0000986031,AMOUNT_INCORRECT,2025-01-26,2025-04-03,WON
DSP0000003411,TXN0000986276,AMOUNT_INCORRECT,2025-09-16,2025-10-07,LOST
DSP0000003412,TXN0000987183,MERCHANT_DISPUTE,2026-01-06,2026-03-29,LOST
DSP0000003413,TXN0000987893,AMOUNT_INCORRECT,2025-08-18,2025-08-31,WON
DSP0000003414,TXN0000988271,MERCHANT_DISPUTE,2025-12-07,2026-01-22,WON
DSP0000003415,TXN0000988404,AMOUNT_INCORRECT,2023-07-22,2023-10-09,WON
DSP0000003416,TXN0000989134,AMOUNT_INCORRECT,2026-03-28,2026-05-13,WON
DSP0000003417,TXN0000989552,NOT_RECEIVED,2025-08-07,2025-09-17,WON
DSP0000003418,TXN0000989658,FRAUD_SUSPECTED,2026-03-15,2026-04-06,LOST
DSP0000003419,TXN0000990080,DUPLICATE,2025-02-14,2025-02-22,PARTIAL
DSP0000003420,TXN0000990501,NOT_RECEIVED,2025-06-07,2025-07-12,PARTIAL
DSP0000003421,TXN0000990561,AMOUNT_INCORRECT,2025-06-11,2025-08-24,WON
DSP0000003422,TXN0000990706,FRAUD_SUSPECTED,2023-07-10,2023-08-06,PENDING
DSP0000003423,TXN0000990986,FRAUD_SUSPECTED,2024-06-28,2024-09-24,PARTIAL
DSP0000003424,TXN0000991066,MERCHANT_DISPUTE,2025-03-01,2025-04-10,WON
DSP0000003425,TXN0000991185,DUPLICATE,2025-10-21,2025-12-20,WON
DSP0000003426,TXN0000991293,NOT_RECEIVED,2023-02-09,2023-02-14,WON
DSP0000003427,TXN0000992168,AMOUNT_INCORRECT,2024-01-05,2024-04-01,WON
DSP0000003428,TXN0000992471,MERCHANT_DISPUTE,2025-08-16,2025-09-12,WON
DSP0000003429,TXN0000992831,AMOUNT_INCORRECT,2024-01-25,2024-03-20,WON
DSP0000003430,TXN0000992981,DUPLICATE,2024-05-19,2024-07-12,WON
DSP0000003431,TXN0000993791,AMOUNT_INCORRECT,2023-05-02,,LOST
DSP0000003432,TXN0000994243,MERCHANT_DISPUTE,2025-03-24,2025-05-27,PARTIAL
DSP0000003433,TXN0000994560,FRAUD_SUSPECTED,2023-06-20,2023-09-06,LOST
DSP0000003434,TXN0000995336,MERCHANT_DISPUTE,2023-10-11,2023-12-10,WON
DSP0000003435,TXN0000995503,DUPLICATE,2024-06-05,2024-06-14,WON
DSP0000003436,TXN0000995605,AMOUNT_INCORRECT,2025-03-13,2025-05-18,WON
DSP0000003437,TXN0000995867,NOT_RECEIVED,2023-03-31,2023-04-11,PARTIAL
DSP0000003438,TXN0000995971,AMOUNT_INCORRECT,2023-09-25,2023-11-25,WON
DSP0000003439,TXN0000996070,NOT_RECEIVED,2023-11-28,2024-01-13,PENDING
DSP0000003440,TXN0000996245,NOT_RECEIVED,2024-08-13,2024-09-14,LOST
DSP0000003441,TXN0000996695,DUPLICATE,2026-02-12,2026-05-04,PENDING
DSP0000003442,TXN0000996793,FRAUD_SUSPECTED,2024-07-18,2024-08-04,WON
DSP0000003443,TXN0000997113,NOT_RECEIVED,2025-08-01,2025-09-13,PARTIAL
DSP0000003444,TXN0000997294,NOT_RECEIVED,2025-11-01,2025-11-20,LOST
DSP0000003445,TXN0000997340,ATM_PARTIAL_DISPENSE,2023-05-21,2023-06-19,WON
DSP0000003446,TXN0000997768,FRAUD_SUSPECTED,2025-03-04,2025-04-26,PARTIAL
DSP0000003447,TXN0000998382,SCAM_SUSPECTED,2025-12-11,2025-12-16,PENDING
DSP0000003448,TXN0000998452,DUPLICATE,2023-06-27,,LOST
DSP0000003449,TXN0000998553,ATM_PARTIAL_DISPENSE,2023-08-29,2023-09-21,WON
DSP0000003450,TXN0000998993,FRAUD_SUSPECTED,2024-05-24,2024-07-19,WON
DSP0000003451,TXN0000999197,MERCHANT_DISPUTE,2025-02-23,2025-03-10,WON
DSP0000003452,TXN0001000222,NOT_RECEIVED,2024-07-31,2024-09-13,WON
DSP0000003453,TXN0001000231,NOT_RECEIVED,2024-09-03,2024-09-19,WON
DSP0000003454,TXN0001000552,MERCHANT_DISPUTE,2026-04-02,2026-06-15,WON
DSP0000003455,TXN0001000636,FRAUD_SUSPECTED,2023-06-30,2023-07-27,PENDING
DSP0000003456,TXN0001000737,MERCHANT_DISPUTE,2023-11-08,2024-01-16,WON
DSP0000003457,TXN0001001177,MERCHANT_DISPUTE,2025-06-29,,LOST
DSP0000003458,TXN0001001213,NOT_RECEIVED,2025-08-08,2025-09-12,WON
DSP0000003459,TXN0001001245,FRAUD_SUSPECTED,2025-07-22,,LOST
DSP0000003460,TXN0001001264,NOT_RECEIVED,2025-09-09,2025-10-04,WON
DSP0000003461,TXN0001001291,WRONG_BENEFICIARY,2025-07-16,2025-09-05,LOST
DSP0000003462,TXN0001001940,FRAUD_SUSPECTED,2025-08-20,2025-10-12,WON
DSP0000003463,TXN0001002351,AMOUNT_INCORRECT,2024-10-13,,PENDING
DSP0000003464,TXN0001002366,DUPLICATE,2024-11-29,2024-12-22,PARTIAL
DSP0000003465,TXN0001003363,AMOUNT_INCORRECT,2024-01-26,2024-02-17,PARTIAL
DSP0000003466,TXN0001003500,AMOUNT_INCORRECT,2025-04-08,2025-04-17,LOST
DSP0000003467,TXN0001003928,AMOUNT_INCORRECT,2025-11-25,2026-02-10,LOST
DSP0000003468,TXN0001004757,WRONG_BENEFICIARY,2025-04-03,2025-05-19,PENDING
DSP0000003469,TXN0001005214,MERCHANT_DISPUTE,2024-08-11,2024-09-05,LOST
DSP0000003470,TXN0001005587,AMOUNT_INCORRECT,2025-09-28,2025-12-04,WON
DSP0000003471,TXN0001005666,NOT_RECEIVED,2023-01-17,2023-02-10,WON
DSP0000003472,TXN0001006617,MERCHANT_DISPUTE,2025-06-17,2025-09-07,LOST
DSP0000003473,TXN0001006949,DUPLICATE,2025-01-14,2025-01-24,WON
