dispute_id,transaction_id,reason,opened_date,resolved_date,outcome
DSP0000003821,TXN0001094735,UNAUTHORIZED_TRANSFER,2023-04-22,2023-05-31,WON
DSP0000003822,TXN0001094775,MERCHANT_DISPUTE,2023-05-03,2023-06-19,PENDING
DSP0000003823,TXN0001094870,NOT_RECEIVED,2024-02-14,2024-03-14,WON
DSP0000003824,TXN0001095156,FRAUD_SUSPECTED,2023-12-06,2024-01-07,WON
DSP0000003825,TXN0001095500,MERCHANT_DISPUTE,2025-11-11,,WON
DSP0000003826,TXN0001095539,MERCHANT_DISPUTE,2026-01-13,2026-03-02,WON
DSP0000003827,TXN0001095976,AMOUNT_INCORRECT,2024-04-11,2024-05-19,WON
DSP0000003828,TXN0001096004,MERCHANT_DISPUTE,2024-02-23,2024-05-14,LOST
DSP0000003829,TXN0001096029,NOT_RECEIVED,2024-03-20,2024-05-04,LOST
DSP0000003830,TXN0001096862,MERCHANT_DISPUTE,2024-12-07,2025-01-06,LOST
DSP0000003831,TXN0001096985,NOT_RECEIVED,2024-06-13,2024-08-18,LOST
DSP0000003832,TXN0001097519,DUPLICATE,2025-06-18,2025-07-25,LOST
DSP0000003833,TXN0001097889,DUPLICATE,2024-01-19,2024-02-28,LOST
DSP0000003834,TXN0001098681,FRAUD_SUSPECTED,2024-06-23,2024-07-30,LOST
DSP0000003835,TXN0001098918,AMOUNT_INCORRECT,2026-01-07,2026-01-20,LOST
DSP0000003836,TXN0001099073,MERCHANT_DISPUTE,2023-09-25,2023-11-15,WON
DSP0000003837,TXN0001099420,MERCHANT_DISPUTE,2025-09-08,2025-10-28,WON
DSP0000003838,TXN0001099932,AMOUNT_INCORRECT,2025-11-27,2025-12-19,WON
DSP0000003839,TXN0001100475,FRAUD_SUSPECTED,2026-02-06,2026-02-12,WON
DSP0000003840,TXN0001100819,AMOUNT_INCORRECT,2025-08-22,2025-11-12,WON
DSP0000003841,TXN0001101103,NOT_RECEIVED,2024-10-22,2024-12-04,LOST
DSP0000003842,TXN0001101247,UNAUTHORIZED_TRANSFER,2025-07-03,2025-08-03,WON
DSP0000003843,TXN0001101266,AMOUNT_INCORRECT,2025-10-24,2025-11-24,WON
DSP0000003844,TXN0001101391,NOT_RECEIVED,2023-08-30,2023-11-07,WON
DSP0000003845,TXN0001101396,UNAUTHORIZED_TRANSFER,2023-09-06,2023-09-15,WON
DSP0000003846,TXN0001101418,NOT_RECEIVED,2023-10-03,2023-11-18,WON
DSP0000003847,TXN0001101453,AMOUNT_INCORRECT,2023-12-13,2024-02-25,LOST
DSP0000003848,TXN0001101561,DUPLICATE,2024-04-30,2024-07-05,LOST
DSP0000003849,TXN0001102150,FRAUD_SUSPECTED,2026-03-08,2026-03-16,WON
DSP0000003850,TXN0001102215,AMOUNT_INCORRECT,2024-08-10,2024-09-13,LOST
DSP0000003851,TXN0001102244,AMOUNT_INCORRECT,2024-10-19,2024-11-15,WON
DSP0000003852,TXN0001102590,FRAUD_SUSPECTED,2023-04-24,2023-05-06,WON
DSP0000003853,TXN0001103247,UNAUTHORIZED_TRANSFER,2024-07-01,2024-09-14,WON
DSP0000003854,TXN0001104065,AMOUNT_INCORRECT,2024-07-03,,LOST
DSP0000003855,TXN0001105029,UNAUTHORIZED_TRANSFER,2025-01-02,2025-02-26,LOST
DSP0000003856,TXN0001105037,FRAUD_SUSPECTED,2025-01-08,,PARTIAL
DSP0000003857,TXN0001105406,MERCHANT_DISPUTE,2025-03-28,2025-04-22,WON
DSP0000003858,TXN0001106093,WRONG_BENEFICIARY,2025-07-30,2025-09-07,WON
DSP0000003859,TXN0001106193,MERCHANT_DISPUTE,2023-08-29,2023-11-24,WON
DSP0000003860,TXN0001106621,NOT_RECEIVED,2025-09-21,2025-10-10,LOST
DSP0000003861,TXN0001106672,NOT_RECEIVED,2025-12-13,2026-01-24,WON
DSP0000003862,TXN0001106898,WRONG_BENEFICIARY,2023-07-22,2023-09-01,WON
DSP0000003863,TXN0001107590,DUPLICATE,2023-09-07,2023-10-16,LOST
DSP0000003864,TXN0001108270,MERCHANT_DISPUTE,2023-03-29,2023-04-22,WON
DSP0000003865,TXN0001108497,MERCHANT_DISPUTE,2024-02-22,2024-03-07,WON
DSP0000003866,TXN0001108973,NOT_RECEIVED,2024-08-20,2024-08-29,WON
DSP0000003867,TXN0001109020,AMOUNT_INCORRECT,2024-12-14,2025-02-28,WON
DSP0000003868,TXN0001109052,MERCHANT_DISPUTE,2025-01-01,2025-02-15,WON
DSP0000003869,TXN0001109429,MERCHANT_DISPUTE,2025-06-08,2025-07-08,WON
DSP0000003870,TXN0001109448,AMOUNT_INCORRECT,2025-06-09,2025-06-26,LOST
DSP0000003871,TXN0001109539,NOT_RECEIVED,2025-08-05,2025-08-22,WON
DSP0000003872,TXN0001109626,FRAUD_SUSPECTED,2023-02-16,2023-04-15,LOST
DSP0000003873,TXN0001109884,DUPLICATE,2024-03-28,,LOST
DSP0000003874,TXN0001109907,MERCHANT_DISPUTE,2024-04-12,2024-05-25,WON
DSP0000003875,TXN0001110332,FRAUD_SUSPECTED,2023-03-28,2023-04-13,WON
DSP0000003876,TXN0001110444,UNAUTHORIZED_TRANSFER,2023-11-23,2024-02-02,LOST
DSP0000003877,TXN0001110581,FRAUD_SUSPECTED,2024-07-21,,LOST
DSP0000003878,TXN0001110909,DUPLICATE,2023-02-10,2023-05-04,LOST
DSP0000003879,TXN0001111012,NOT_RECEIVED,2024-03-06,2024-04-24,WON
DSP0000003880,TXN0001111172,FRAUD_SUSPECTED,2025-05-11,2025-07-22,WON
DSP0000003881,TXN0001111256,WRONG_BENEFICIARY,2025-10-06,2025-12-16,WON
DSP0000003882,TXN0001111509,AMOUNT_INCORRECT,2023-08-20,2023-09-17,WON
DSP0000003883,TXN0001111560,DUPLICATE,2023-10-23,2023-12-01,WON
DSP0000003884,TXN0001111564,AMOUNT_INCORRECT,2024-01-13,2024-02-18,PARTIAL
DSP0000003885,TXN0001111833,DUPLICATE,2023-10-14,,PENDING
DSP0000003886,TXN0001111924,AMOUNT_INCORRECT,2024-07-22,2024-09-14,WON
DSP0000003887,TXN0001112069,AMOUNT_INCORRECT,2025-05-21,,WON
DSP0000003888,TXN0001112350,MERCHANT_DISPUTE,2024-04-26,2024-07-02,WON
DSP0000003889,TXN0001112379,MERCHANT_DISPUTE,2024-06-17,2024-07-01,WON
DSP0000003890,TXN0001112416,FRAUD_SUSPECTED,2024-11-03,2024-12-22,WON
DSP0000003891,TXN0001112708,NOT_RECEIVED,2023-04-01,2023-04-18,WON
DSP0000003892,TXN0001113020,FRAUD_SUSPECTED,2024-07-27,2024-10-20,LOST
DSP0000003893,TXN0001113069,NOT_RECEIVED,2024-11-29,2024-12-08,WON
DSP0000003894,TXN0001113168,FRAUD_SUSPECTED,2025-06-16,2025-07-23,WON
DSP0000003895,TXN0001114679,MERCHANT_DISPUTE,2025-10-30,2026-01-19,WON
DSP0000003896,TXN0001114886,FRAUD_SUSPECTED,2024-10-25,2024-11-03,WON
DSP0000003897,TXN0001114938,NOT_RECEIVED,2025-01-18,2025-04-14,WON
DSP0000003898,TXN0001115038,FRAUD_SUSPECTED,2025-04-04,2025-06-26,WON
DSP0000003899,TXN0001115343,NOT_RECEIVED,2025-06-26,2025-08-24,WON
DSP0000003900,TXN0001115381,FRAUD_SUSPECTED,2025-05-23,,WON
DSP0000003901,TXN0001115826,NOT_RECEIVED,2025-01-03,2025-02-23,WON
DSP0000003902,TXN0001115892,MERCHANT_DISPUTE,2024-12-27,2025-01-21,WON
DSP0000003903,TXN0001117176,MERCHANT_DISPUTE,2024-11-25,2025-01-17,WON
DSP0000003904,TXN0001117462,FRAUD_SUSPECTED,2025-11-15,2026-02-08,LOST
DSP0000003905,TXN0001117503,SCAM_SUSPECTED,2026-01-17,2026-04-16,LOST
DSP0000003906,TXN0001117621,AMOUNT_INCORRECT,2023-12-03,2023-12-30,WON
DSP0000003907,TXN0001118195,AMOUNT_INCORRECT,2025-08-30,2025-11-01,WON
DSP0000003908,TXN0001118436,SCAM_SUSPECTED,2023-10-07,2023-12-17,LOST
DSP0000003909,TXN0001118689,DUPLICATE,2025-04-06,2025-05-03,WON
DSP0000003910,TXN0001119019,NOT_RECEIVED,2023-04-01,2023-06-19,LOST
DSP0000003911,TXN0001119025,DUPLICATE,2023-05-19,2023-07-10,LOST
DSP0000003912,TXN0001119178,FRAUD_SUSPECTED,2024-06-03,2024-07-11,WON
DSP0000003913,TXN0001119366,AMOUNT_INCORRECT,2025-11-21,2026-01-09,WON
DSP0000003914,TXN0001119384,MERCHANT_DISPUTE,2025-10-03,2025-12-20,WON
DSP0000003915,TXN0001119572,FRAUD_SUSPECTED,2025-04-27,2025-07-09,WON
DSP0000003916,TXN0001120124,AMOUNT_INCORRECT,2025-06-10,2025-08-15,WON
DSP0000003917,TXN0001120497,MERCHANT_DISPUTE,2024-11-11,2024-12-21,LOST
DSP0000003918,TXN0001120992,MERCHANT_DISPUTE,2026-02-08,2026-04-12,PARTIAL
DSP0000003919,TXN0001121042,AMOUNT_INCORRECT,2023-05-25,2023-06-01,WON
DSP0000003920,TXN0001121132,AMOUNT_INCORRECT,2024-04-01,2024-06-24,WON
DSP0000003921,TXN0001121138,MERCHANT_DISPUTE,2024-06-12,,WON
DSP0000003922,TXN0001121430,WRONG_BENEFICIARY,2025-10-28,,WON
DSP0000003923,TXN0001121595,NOT_RECEIVED,2023-07-06,2023-08-29,WON
DSP0000003924,TXN0001121792,MERCHANT_DISPUTE,2024-07-14,2024-09-08,WON
DSP0000003925,TXN0001122033,AMOUNT_INCORRECT,2025-07-12,,PENDING
DSP0000003926,TXN0001123366,DUPLICATE,2024-04-22,,PARTIAL
DSP0000003927,TXN0001123522,MERCHANT_DISPUTE,2025-05-08,2025-06-23,WON
DSP0000003928,TXN0001124160,NOT_RECEIVED,2025-03-05,2025-05-02,PARTIAL
DSP0000003929,TXN0001124934,MERCHANT_DISPUTE,2025-07-23,2025-08-11,LOST
DSP0000003930,TXN0001125259,FRAUD_SUSPECTED,2025-01-31,2025-02-19,LOST
DSP0000003931,TXN0001125858,DUPLICATE,2025-04-18,2025-07-07,WON
DSP0000003932,TXN0001125900,FRAUD_SUSPECTED,2025-06-29,2025-09-20,WON
DSP0000003933,TXN0001125904,NOT_RECEIVED,2025-06-25,2025-07-18,WON
DSP0000003934,TXN0001126001,NOT_RECEIVED,2025-09-10,2025-11-18,LOST
DSP0000003935,TXN0001126358,MERCHANT_DISPUTE,2025-06-22,2025-09-10,WON
DSP0000003936,TXN0001126409,FRAUD_SUSPECTED,2025-10-16,2026-01-09,WON
DSP0000003937,TXN0001127281,UNAUTHORIZED_TRANSFER,2024-09-02,2024-10-06,LOST
DSP0000003938,TXN0001128456,AMOUNT_INCORRECT,2024-10-12,2024-12-15,LOST
DSP0000003939,TXN0001128505,AMOUNT_INCORRECT,2025-01-25,2025-04-06,WON
DSP0000003940,TXN0001129115,MERCHANT_DISPUTE,2025-04-17,2025-07-07,WON
DSP0000003941,TXN0001129559,FRAUD_SUSPECTED,2025-01-24,2025-03-29,WON
DSP0000003942,TXN0001130252,MERCHANT_DISPUTE,2026-02-02,2026-04-18,LOST
DSP0000003943,TXN0001130459,DUPLICATE,2026-03-06,2026-04-02,LOST
DSP0000003944,TXN0001130884,DUPLICATE,2025-02-03,2025-03-06,LOST
DSP0000003945,TXN0001131060,MERCHANT_DISPUTE,2025-07-16,,WON
DSP0000003946,TXN0001131806,SCAM_SUSPECTED,2024-08-15,2024-11-11,WON
DSP0000003947,TXN0001132427,MERCHANT_DISPUTE,2026-01-31,2026-04-17,WON
DSP0000003948,TXN0001132629,DUPLICATE,2025-08-28,2025-10-23,WON
DSP0000003949,TXN0001132827,DUPLICATE,2025-07-19,2025-08-30,LOST
DSP0000003950,TXN0001133144,DUPLICATE,2024-10-31,2024-12-26,WON
DSP0000003951,TXN0001133602,DUPLICATE,2023-08-29,2023-10-26,LOST
DSP0000003952,TXN0001133747,AMOUNT_INCORRECT,2024-09-12,2024-11-08,WON
DSP0000003953,TXN0001134496,FRAUD_SUSPECTED,2023-12-05,2024-01-21,WON
DSP0000003954,TXN0001134857,FRAUD_SUSPECTED,2026-03-20,2026-06-02,LOST
DSP0000003955,TXN0001135062,MERCHANT_DISPUTE,2025-10-07,2025-12-17,WON
DSP0000003956,TXN0001135271,NOT_RECEIVED,2026-01-17,2026-04-06,PARTIAL
DSP0000003957,TXN0001135298,FRAUD_SUSPECTED,2026-01-24,2026-03-04,WON
DSP0000003958,TXN0001135397,MERCHANT_DISPUTE,2026-03-19,2026-06-08,WON
DSP0000003959,TXN0001135437,FRAUD_SUSPECTED,2025-11-24,2025-12-16,WON
DSP0000003960,TXN0001136065,DUPLICATE,2026-03-16,,LOST
DSP0000003961,TXN0001136365,FRAUD_SUSPECTED,2025-12-20,2026-01-06,WON
DSP0000003962,TXN0001136673,AMOUNT_INCORRECT,2024-09-11,2024-09-20,WON
DSP0000003963,TXN0001136853,DUPLICATE,2025-12-16,2025-12-31,WON
DSP0000003964,TXN0001137301,UNAUTHORIZED_TRANSFER,2023-02-14,2023-03-17,LOST
DSP0000003965,TXN0001138645,AMOUNT_INCORRECT,2025-12-17,2026-02-20,LOST
DSP0000003966,TXN0001138689,DUPLICATE,2023-03-18,2023-06-01,WON
DSP0000003967,TXN0001139090,MERCHANT_DISPUTE,2025-03-31,2025-06-29,PENDING
DSP0000003968,TXN0001139192,NOT_RECEIVED,2025-09-18,2025-09-26,WON
DSP0000003969,TXN0001139797,MERCHANT_DISPUTE,2024-12-18,2025-01-23,LOST
DSP0000003970,TXN0001140104,UNAUTHORIZED_TRANSFER,2023-03-16,2023-05-22,LOST
DSP0000003971,TXN0001140588,NOT_RECEIVED,2025-06-21,2025-07-27,LOST
DSP0000003972,TXN0001141278,MERCHANT_DISPUTE,2024-06-23,2024-08-31,WON
DSP0000003973,TXN0001141309,DUPLICATE,2024-07-03,2024-09-10,WON
DSP0000003974,TXN0001141471,UNAUTHORIZED_TRANSFER,2025-04-29,2025-05-12,WON
DSP0000003975,TXN0001141645,UNAUTHORIZED_TRANSFER,2026-03-16,2026-04-10,LOST
DSP0000003976,TXN0001141728,DUPLICATE,2024-04-03,2024-06-04,LOST
DSP0000003977,TXN0001141797,MERCHANT_DISPUTE,2024-12-12,2025-02-03,WON
DSP0000003978,TXN0001142125,DUPLICATE,2024-08-27,2024-10-20,PENDING
DSP0000003979,TXN0001142541,AMOUNT_INCORRECT,2023-03-08,2023-04-14,LOST
DSP0000003980,TXN0001142931,NOT_RECEIVED,2024-05-18,2024-07-31,WON
DSP0000003981,TXN0001143025,AMOUNT_INCORRECT,2024-10-07,2024-12-30,LOST
DSP0000003982,TXN0001143257,AMOUNT_INCORRECT,2025-10-05,2025-10-14,WON
DSP0000003983,TXN0001143841,AMOUNT_INCORRECT,2025-04-17,2025-06-16,LOST
DSP0000003984,TXN0001143915,NOT_RECEIVED,2025-07-11,2025-07-29,LOST
DSP0000003985,TXN0001144130,NOT_RECEIVED,2025-12-02,2026-01-12,PARTIAL
DSP0000003986,TXN0001144142,MERCHANT_DISPUTE,2024-06-21,2024-08-27,PARTIAL
DSP0000003987,TXN0001144211,MERCHANT_DISPUTE,2024-08-14,2024-10-13,LOST
DSP0000003988,TXN0001144252,FRAUD_SUSPECTED,2024-12-26,,LOST
DSP0000003989,TXN0001144296,MERCHANT_DISPUTE,2024-12-16,,WON
DSP0000003990,TXN0001144473,DUPLICATE,2025-09-25,2025-11-04,LOST
DSP0000003991,TXN0001144806,MERCHANT_DISPUTE,2025-06-04,,WON
DSP0000003992,TXN0001144933,MERCHANT_DISPUTE,2026-01-06,2026-04-06,WON
DSP0000003993,TXN0001144996,DUPLICATE,2025-06-09,2025-06-15,WON
DSP0000003994,TXN0001145090,AMOUNT_INCORRECT,2025-11-15,2025-12-22,WON
DSP0000003995,TXN0001146114,MERCHANT_DISPUTE,2023-05-04,2023-06-06,WON
DSP0000003996,TXN0001146179,AMOUNT_INCORRECT,2024-04-10,2024-04-22,LOST
DSP0000003997,TXN0001146278,AMOUNT_INCORRECT,2024-11-16,2024-12-30,PENDING
DSP0000003998,TXN0001146382,MERCHANT_DISPUTE,2025-02-18,2025-05-06,WON
DSP0000003999,TXN0001146756,MERCHANT_DISPUTE,2023-08-01,2023-08-31,WON
DSP0000004000,TXN0001146780,DUPLICATE,2023-08-23,2023-09-24,PARTIAL
DSP0000004001,TXN0001146906,DUPLICATE,2023-12-25,2024-02-12,WON
DSP0000004002,TXN0001147345,MERCHANT_DISPUTE,2025-09-21,,LOST
DSP0000004003,TXN0001147571,AMOUNT_INCORRECT,2025-05-14,2025-05-31,WON
DSP0000004004,TXN0001147700,AMOUNT_INCORRECT,2025-08-08,2025-09-30,LOST
DSP0000004005,TXN0001148331,NOT_RECEIVED,2024-07-12,2024-08-07,PARTIAL
DSP0000004006,TXN0001148461,DUPLICATE,2024-10-23,2025-01-19,LOST
DSP0000004007,TXN0001148810,NOT_RECEIVED,2023-11-26,2023-12-15,WON
DSP0000004008,TXN0001148895,MERCHANT_DISPUTE,2024-08-29,,WON
DSP0000004009,TXN0001148966,AMOUNT_INCORRECT,2024-11-23,2025-01-29,LOST
DSP0000004010,TXN0001149278,MERCHANT_DISPUTE,2023-09-30,2023-11-11,PARTIAL
DSP0000004011,TXN0001149389,MERCHANT_DISPUTE,2024-02-15,,LOST
DSP0000004012,TXN0001149466,FRAUD_SUSPECTED,2024-06-16,2024-09-01,WON
DSP0000004013,TXN0001149751,DUPLICATE,2025-11-20,,PENDING
DSP0000004014,TXN0001149908,FRAUD_SUSPECTED,2023-08-22,2023-09-07,LOST
DSP0000004015,TXN0001150535,MERCHANT_DISPUTE,2025-10-26,2025-12-05,WON
DSP0000004016,TXN0001150662,MERCHANT_DISPUTE,2026-02-07,2026-03-17,WON
DSP0000004017,TXN0001151041,MERCHANT_DISPUTE,2026-01-29,2026-03-06,WON
DSP0000004018,TXN0001151121,DUPLICATE,2026-03-17,2026-04-29,PARTIAL
DSP0000004019,TXN0001151428,NOT_RECEIVED,2024-08-20,2024-09-14,WON
DSP0000004020,TXN0001151626,UNAUTHORIZED_TRANSFER,2026-03-28,,PENDING
DSP0000004021,TXN0001151692,NOT_RECEIVED,2023-08-01,2023-10-15,PARTIAL
DSP0000004022,TXN0001151763,SCAM_SUSPECTED,2023-11-05,2023-12-18,WON
DSP0000004023,TXN0001151912,AMOUNT_INCORRECT,2025-01-10,2025-03-06,WON
DSP0000004024,TXN0001152267,NOT_RECEIVED,2023-11-16,2023-12-28,WON
DSP0000004025,TXN0001152305,FRAUD_SUSPECTED,2024-05-18,2024-07-17,WON
DSP0000004026,TXN0001153278,FRAUD_SUSPECTED,2024-03-26,2024-05-11,LOST
DSP0000004027,TXN0001153409,NOT_RECEIVED,2025-09-11,2025-09-26,WON
DSP0000004028,TXN0001153458,WRONG_BENEFICIARY,2025-12-04,2025-12-23,LOST
DSP0000004029,TXN0001153619,FRAUD_SUSPECTED,2026-03-07,,PARTIAL
DSP0000004030,TXN0001153632,AMOUNT_INCORRECT,2025-02-04,2025-04-25,LOST
DSP0000004031,TXN0001153908,SCAM_SUSPECTED,2023-08-21,2023-11-03,LOST
DSP0000004032,TXN0001153990,NOT_RECEIVED,2023-12-27,2024-01-05,LOST
DSP0000004033,TXN0001154375,SCAM_SUSPECTED,2026-01-05,2026-01-24,WON
DSP0000004034,TXN0001154408,MERCHANT_DISPUTE,2025-10-04,2025-12-20,WON
DSP0000004035,TXN0001155157,MERCHANT_DISPUTE,2023-05-20,2023-07-18,WON
DSP0000004036,TXN0001155277,FRAUD_SUSPECTED,2024-02-20,2024-05-19,WON
DSP0000004037,TXN0001155289,NOT_RECEIVED,2024-03-17,2024-05-03,WON
DSP0000004038,TXN0001155376,DUPLICATE,2024-06-24,2024-09-18,WON
DSP0000004039,TXN0001155383,DUPLICATE,2024-07-01,2024-08-14,WON
DSP0000004040,TXN0001156006,WRONG_BENEFICIARY,2024-10-03,2024-11-12,LOST
DSP0000004041,TXN0001156233,DUPLICATE,2026-01-13,2026-02-25,LOST
DSP0000004042,TXN0001156316,AMOUNT_INCORRECT,2024-07-31,2024-09-24,LOST
DSP0000004043,TXN0001156627,MERCHANT_DISPUTE,2026-02-17,2026-03-15,WON
DSP0000004044,TXN0001157060,NOT_RECEIVED,2023-08-27,2023-11-09,LOST
DSP0000004045,TXN0001157177,DUPLICATE,2023-12-11,2023-12-26,LOST
DSP0000004046,TXN0001157234,AMOUNT_INCORRECT,2024-08-16,2024-10-09,WON
DSP0000004047,TXN0001157280,MERCHANT_DISPUTE,2024-12-01,,WON
DSP0000004048,TXN0001157743,DUPLICATE,2024-12-11,2025-03-08,PENDING
DSP0000004049,TXN0001157812,NOT_RECEIVED,2025-06-09,2025-08-13,LOST
DSP0000004050,TXN0001158493,ATM_CASH_NOT_RECEIVED,2023-04-02,2023-04-07,WON
DSP0000004051,TXN0001158661,NOT_RECEIVED,2024-01-09,2024-04-04,LOST
DSP0000004052,TXN0001159654,FRAUD_SUSPECTED,2023-09-14,2023-12-02,PARTIAL
DSP0000004053,TXN0001159830,FRAUD_SUSPECTED,2024-06-04,2024-06-13,WON
DSP0000004054,TXN0001159996,MERCHANT_DISPUTE,2025-06-30,,WON
DSP0000004055,TXN0001160002,NOT_RECEIVED,2025-07-15,2025-09-21,LOST
DSP0000004056,TXN0001160006,MERCHANT_DISPUTE,2025-08-12,2025-10-20,PENDING
DSP0000004057,TXN0001160483,MERCHANT_DISPUTE,2024-10-08,,WON
DSP0000004058,TXN0001160789,AMOUNT_INCORRECT,2025-11-02,2026-01-31,LOST
DSP0000004059,TXN0001161365,AMOUNT_INCORRECT,2025-10-07,2025-12-04,WON
DSP0000004060,TXN0001161480,NOT_RECEIVED,2025-02-23,2025-04-19,PENDING
DSP0000004061,TXN0001161533,AMOUNT_INCORRECT,2025-02-24,2025-04-28,LOST
DSP0000004062,TXN0001161814,NOT_RECEIVED,2023-08-29,2023-09-05,LOST
DSP0000004063,TXN0001162057,MERCHANT_DISPUTE,2024-10-23,2024-12-24,WON
DSP0000004064,TXN0001162287,FRAUD_SUSPECTED,2024-01-26,2024-03-26,WON
DSP0000004065,TXN0001162396,MERCHANT_DISPUTE,2025-03-16,2025-04-03,WON
DSP0000004066,TXN0001163229,DUPLICATE,2024-11-09,2024-12-13,PARTIAL
DSP0000004067,TXN0001163308,FRAUD_SUSPECTED,2025-11-05,2025-11-28,WON
DSP0000004068,TXN0001163385,AMOUNT_INCORRECT,2026-02-21,2026-03-22,WON
DSP0000004069,TXN0001163647,FRAUD_SUSPECTED,2023-08-20,,LOST
DSP0000004070,TXN0001164892,AMOUNT_INCORRECT,2025-09-11,2025-10-22,PARTIAL
DSP0000004071,TXN0001165486,FRAUD_SUSPECTED,2025-01-25,2025-04-14,WON
DSP0000004072,TXN0001165536,DUPLICATE,2025-07-25,2025-08-29,WON
DSP0000004073,TXN0001165804,NOT_RECEIVED,2023-10-19,,WON
DSP0000004074,TXN0001165862,FRAUD_SUSPECTED,2023-12-26,2024-01-18,LOST
DSP0000004075,TXN0001165981,AMOUNT_INCORRECT,2024-12-12,2024-12-29,WON
DSP0000004076,TXN0001166159,DUPLICATE,2025-06-07,2025-08-31,LOST
DSP0000004077,TXN0001166172,MERCHANT_DISPUTE,2025-10-18,,LOST
DSP0000004078,TXN0001166352,MERCHANT_DISPUTE,2023-01-31,2023-04-23,WON
DSP0000004079,TXN0001166436,MERCHANT_DISPUTE,2023-11-24,2024-02-21,PARTIAL
DSP0000004080,TXN0001166545,NOT_RECEIVED,2024-04-12,2024-04-25,WON
DSP0000004081,TXN0001166879,FRAUD_SUSPECTED,2025-05-29,2025-07-12,WON
DSP0000004082,TXN0001167733,FRAUD_SUSPECTED,2024-09-01,2024-11-14,WON
DSP0000004083,TXN0001167958,AMOUNT_INCORRECT,2025-06-06,2025-08-16,WON
DSP0000004084,TXN0001168121,MERCHANT_DISPUTE,2026-01-07,2026-03-21,PARTIAL
DSP0000004085,TXN0001168251,DUPLICATE,2024-09-05,2024-10-08,WON
DSP0000004086,TXN0001168371,MERCHANT_DISPUTE,2025-05-28,2025-06-24,WON
DSP0000004087,TXN0001168649,FRAUD_SUSPECTED,2023-09-03,2023-09-29,WON
DSP0000004088,TXN0001168799,FRAUD_SUSPECTED,2024-11-06,2024-12-03,PARTIAL
DSP0000004089,TXN0001168921,AMOUNT_INCORRECT,2025-12-14,2026-01-20,WON
DSP0000004090,TXN0001169098,FRAUD_SUSPECTED,2024-02-14,2024-03-09,LOST
DSP0000004091,TXN0001169101,MERCHANT_DISPUTE,2024-03-25,2024-06-15,LOST
DSP0000004092,TXN0001169218,MERCHANT_DISPUTE,2024-07-23,,WON
DSP0000004093,TXN0001169293,MERCHANT_DISPUTE,2024-07-10,2024-10-07,LOST
DSP0000004094,TXN0001169522,DUPLICATE,2025-08-20,2025-10-31,WON
DSP0000004095,TXN0001170258,FRAUD_SUSPECTED,2025-05-14,2025-07-24,WON
DSP0000004096,TXN0001170373,DUPLICATE,2026-02-12,2026-03-26,WON
DSP0000004097,TXN0001170566,FRAUD_SUSPECTED,2023-12-31,2024-03-13,WON
DSP0000004098,TXN0001171056,AMOUNT_INCORRECT,2023-09-11,2023-11-05,WON
DSP0000004099,TXN0001171099,FRAUD_SUSPECTED,2023-10-15,2023-11-24,LOST
DSP0000004100,TXN0001171793,UNAUTHORIZED_TRANSFER,2024-02-08,2024-03-09,WON
DSP0000004101,TXN0001171931,NOT_RECEIVED,2024-11-26,2024-12-26,WON
DSP0000004102,TXN0001172738,MERCHANT_DISPUTE,2025-05-02,2025-07-12,WON
DSP0000004103,TXN0001172925,DUPLICATE,2025-12-21,2026-03-21,LOST
DSP0000004104,TXN0001173169,AMOUNT_INCORRECT,2025-11-23,2025-12-16,WON
DSP0000004105,TXN0001174081,AMOUNT_INCORRECT,2025-09-25,2025-12-05,PARTIAL
DSP0000004106,TXN0001174262,DUPLICATE,2024-06-01,2024-07-03,WON
DSP0000004107,TXN0001174894,FRAUD_SUSPECTED,2025-11-24,2026-01-21,LOST
DSP0000004108,TXN0001174981,UNAUTHORIZED_TRANSFER,2023-05-14,2023-05-30,WON
DSP0000004109,TXN0001175980,NOT_RECEIVED,2025-07-03,2025-07-21,PARTIAL
DSP0000004110,TXN0001176152,MERCHANT_DISPUTE,2026-03-05,,WON
DSP0000004111,TXN0001176499,MERCHANT_DISPUTE,2025-12-24,2026-01-13,LOST
DSP0000004112,TXN0001176901,AMOUNT_INCORRECT,2024-01-27,2024-03-01,WON
DSP0000004113,TXN0001176905,DUPLICATE,2024-01-06,2024-03-04,WON
DSP0000004114,TXN0001177286,DUPLICATE,2026-01-08,2026-03-27,WON
DSP0000004115,TXN0001177700,FRAUD_SUSPECTED,2024-04-15,2024-06-09,PARTIAL
DSP0000004116,TXN0001177988,MERCHANT_DISPUTE,2026-03-02,2026-05-08,WON
DSP0000004117,TXN0001178142,MERCHANT_DISPUTE,2024-04-29,2024-07-28,PARTIAL
DSP0000004118,TXN0001178559,AMOUNT_INCORRECT,2025-05-09,,LOST
DSP0000004119,TXN0001178734,FRAUD_SUSPECTED,2025-10-05,2025-11-16,PARTIAL
DSP0000004120,TXN0001178888,NOT_RECEIVED,2026-01-15,2026-03-12,WON
DSP0000004121,TXN0001179158,NOT_RECEIVED,2024-06-30,2024-07-08,WON
DSP0000004122,TXN0001179858,AMOUNT_INCORRECT,2025-03-20,2025-04-30,WON
DSP0000004123,TXN0001180146,FRAUD_SUSPECTED,2023-03-25,2023-05-20,WON
DSP0000004124,TXN0001181337,AMOUNT_INCORRECT,2024-04-10,2024-05-10,WON
